HHID,Migration,Internal migration,International migration,Age (HH head),Female (HH head),Secondary education (HH head),HH size,Ethnic minority,Sex ratio,Married females,Married males,ln(savings + 1),Nonfarm income,Temp. anomaly (+),Temp. anomaly (-),Prec. anomaly (+),Prec. anomaly (-),zone,region,kebele
1880711,2,1,2,55.0,1.0,1.0,7.0,1,0.5714285714285714,0.5,0.3333333333333333,0.0,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,711.0
1920724,2,2,0,55.0,1.0,0.0,5.0,0,0.4,0.5,0.3333333333333333,7.601402334583733,1.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,722.0
1930711,0,1,2,60.0,1.0,0.0,6.0,1,0.6666666666666666,0.25,0.5,0.0,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,711.0
1940111,2,2,1,74.0,0.0,1.0,9.0,0,0.4444444444444444,0.5,0.2,3.9318256327243257,0.0,21.568087192434263,-9.096841218540462,10.453093611215388,2.1941075218451545,Eastern,Tigray,111.0
1950112,2,2,2,40.0,1.0,0.0,3.0,0,0.6666666666666666,0.5,0.0,0.0,0.0,21.568087192434263,-9.096841218540462,10.453093611215388,2.1941075218451545,Eastern,Tigray,112.0
2004222,0,0,0,35.0,0.0,0.0,7.0,0,0.4285714285714285,0.6666666666666666,0.25,9.61587214452889,1.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,422.0
2010712,2,1,2,60.0,0.0,1.0,9.0,0,0.6666666666666666,0.5,0.3333333333333333,0.0,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,712.0
2030202,0,0,0,55.0,0.0,0.0,9.0,0,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.0,1.0,3.861989582070379,-16.727167375068177,4.114664763115343,-6.367256179184295,South Gondar,Amhara,332.0
2040711,0,1,2,65.0,0.0,0.0,6.0,1,0.6666666666666666,0.25,0.5,0.0,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,711.0
2050112,2,2,2,38.0,1.0,0.0,6.0,0,0.5,0.0,0.0,5.303304908059076,0.0,21.568087192434263,-9.096841218540462,10.453093611215388,2.1941075218451545,Eastern,Tigray,112.0
2060711,0,0,0,20.0,0.0,0.0,4.0,1,0.25,1.0,0.3333333333333333,0.0,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,711.0
2070724,0,0,0,50.0,1.0,0.0,6.0,0,0.6666666666666666,0.25,0.0,0.0,0.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,722.0
2090112,0,0,0,70.0,1.0,0.0,1.0,0,1.0,1.0,0.0,0.0,0.0,21.568087192434263,-9.096841218540462,10.453093611215388,2.1941075218451545,Eastern,Tigray,112.0
2100111,0,2,1,42.0,0.0,0.0,6.0,0,0.5,0.3333333333333333,0.3333333333333333,6.90875477931522,1.0,21.568087192434263,-9.096841218540462,10.453093611215388,2.1941075218451545,Eastern,Tigray,111.0
2130723,2,2,0,36.0,1.0,0.0,6.0,0,0.8333333333333334,0.2,0.0,4.110873864173311,1.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,721.0
2160111,2,2,2,65.0,0.0,0.0,9.0,0,0.4444444444444444,0.25,0.2,0.0,0.0,21.568087192434263,-9.096841218540462,10.453093611215388,2.1941075218451545,Eastern,Tigray,111.0
2160112,2,2,0,48.0,0.0,0.0,11.0,0,0.4545454545454545,0.2,0.1666666666666666,6.55250788703459,0.0,21.568087192434263,-9.096841218540462,10.453093611215388,2.1941075218451545,Eastern,Tigray,112.0
2160712,2,2,0,65.0,0.0,0.0,10.0,0,0.4,0.75,0.6666666666666666,0.0,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,712.0
2190711,0,1,2,48.0,1.0,0.0,6.0,0,0.6666666666666666,0.25,0.0,0.0,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,711.0
2204111,0,0,0,42.0,0.0,0.0,6.0,0,0.1666666666666666,1.0,0.2,0.0,0.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,411.0
2204221,2,0,2,40.0,0.0,0.0,8.0,0,0.5,0.5,0.25,10.714439990727769,0.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,421.0
2210124,2,0,2,65.0,0.0,0.0,7.0,0,0.5714285714285714,0.25,0.3333333333333333,8.294299608857235,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,122.0
2210711,1,0,1,35.0,0.0,0.0,9.0,1,0.2222222222222222,1.0,0.1428571428571428,0.0,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,711.0
2220724,2,2,0,60.0,0.0,0.0,13.0,0,0.3846153846153846,0.2,0.125,0.0,0.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,722.0
2260711,1,1,2,60.0,0.0,0.0,10.0,1,0.4,0.25,0.1666666666666666,0.0,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,711.0
2270123,2,2,0,48.0,1.0,0.0,8.0,0,0.625,0.2,0.0,0.0,1.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
2280712,2,2,0,40.0,1.0,0.0,8.0,0,0.625,0.4,0.0,5.017279836814924,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,712.0
2310111,1,1,1,45.0,0.0,0.0,7.0,0,0.5714285714285714,0.25,0.3333333333333333,7.313886831633462,1.0,21.568087192434263,-9.096841218540462,10.453093611215388,2.1941075218451545,Eastern,Tigray,111.0
2310723,0,0,0,55.0,1.0,0.0,5.0,0,0.4,1.0,0.3333333333333333,0.0,0.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,721.0
2320112,1,1,0,52.0,0.0,0.0,9.0,0,0.5555555555555556,0.6,0.25,6.2166061010848646,0.0,21.568087192434263,-9.096841218540462,10.453093611215388,2.1941075218451545,Eastern,Tigray,112.0
2330124,0,0,0,78.0,0.0,0.0,3.0,0,0.6666666666666666,0.5,1.0,2.3978952727983707,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,122.0
2340124,2,0,2,36.0,1.0,0.0,7.0,0,0.2857142857142857,0.5,0.2,0.0,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,122.0
2350124,0,0,0,72.0,0.0,1.0,5.0,0,0.6,0.3333333333333333,0.5,0.0,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,122.0
2350711,0,0,0,48.0,0.0,0.0,10.0,0,0.7,0.2857142857142857,0.3333333333333333,7.313886831633462,1.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,711.0
2390111,2,2,1,53.0,0.0,0.0,10.0,0,0.3,0.3333333333333333,0.1428571428571428,8.294299608857235,0.0,21.568087192434263,-9.096841218540462,10.453093611215388,2.1941075218451545,Eastern,Tigray,111.0
2390711,2,2,2,56.0,1.0,0.0,9.0,0,0.6666666666666666,0.5,0.3333333333333333,5.303304908059076,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,711.0
2410112,2,0,2,42.0,1.0,0.0,5.0,0,0.4,0.5,0.0,7.00397413672268,0.0,21.568087192434263,-9.096841218540462,10.453093611215388,2.1941075218451545,Eastern,Tigray,112.0
2410711,0,0,0,30.0,0.0,0.0,4.0,1,0.5,0.5,0.5,9.61587214452889,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,711.0
2480711,2,1,2,40.0,1.0,0.0,7.0,0,0.4285714285714285,0.6666666666666666,0.5,0.0,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,711.0
2480712,2,2,2,50.0,0.0,0.0,9.0,0,0.5555555555555556,0.2,0.5,7.601402334583733,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,712.0
2490112,0,2,1,67.0,0.0,0.0,8.0,0,0.125,1.0,0.1428571428571428,3.713572066704308,0.0,21.568087192434263,-9.096841218540462,10.453093611215388,2.1941075218451545,Eastern,Tigray,112.0
2510112,0,0,0,38.0,0.0,1.0,4.0,0,0.75,0.3333333333333333,1.0,9.90353755128617,0.0,21.568087192434263,-9.096841218540462,10.453093611215388,2.1941075218451545,Eastern,Tigray,112.0
2520724,2,2,0,55.0,1.0,0.0,7.0,0,0.4285714285714285,0.3333333333333333,0.25,0.0,0.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,722.0
2530724,0,0,0,35.0,0.0,0.0,6.0,0,0.3333333333333333,0.5,0.25,0.0,1.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,722.0
2540711,1,1,2,55.0,0.0,0.0,11.0,0,0.6363636363636364,0.1428571428571428,0.25,0.0,1.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,711.0
2570711,2,0,2,60.0,0.0,0.0,7.0,0,0.4285714285714285,0.3333333333333333,0.25,0.0,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,711.0
2590112,0,0,0,48.0,0.0,1.0,10.0,0,0.5,0.2,0.2,8.699681400989514,1.0,21.568087192434263,-9.096841218540462,10.453093611215388,2.1941075218451545,Eastern,Tigray,112.0
2610711,0,1,2,51.0,0.0,0.0,10.0,0,0.4,0.5,0.1666666666666666,6.2166061010848646,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,711.0
2630711,1,1,0,40.0,0.0,0.0,8.0,1,0.75,0.1666666666666666,0.5,0.0,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,711.0
2680111,0,0,0,45.0,0.0,0.0,9.0,0,0.5555555555555556,0.4,0.25,4.61512051684126,1.0,21.568087192434263,-9.096841218540462,10.453093611215388,2.1941075218451545,Eastern,Tigray,111.0
2690712,0,0,0,52.0,0.0,0.0,4.0,0,0.25,1.0,0.3333333333333333,0.0,1.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,712.0
2710711,2,0,2,45.0,0.0,0.0,10.0,1,0.6,0.1666666666666666,0.25,6.398594934535208,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,711.0
2720112,2,2,0,53.0,1.0,0.0,8.0,0,0.5,0.25,0.25,0.0,0.0,21.568087192434263,-9.096841218540462,10.453093611215388,2.1941075218451545,Eastern,Tigray,112.0
2750712,2,2,0,75.0,0.0,0.0,5.0,0,0.4,0.5,0.3333333333333333,5.303304908059076,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,712.0
2760112,2,2,2,56.0,0.0,1.0,11.0,0,0.6363636363636364,0.7142857142857143,0.25,7.244941546337007,0.0,21.568087192434263,-9.096841218540462,10.453093611215388,2.1941075218451545,Eastern,Tigray,112.0
2760724,2,2,0,40.0,0.0,0.0,7.0,0,0.4285714285714285,0.3333333333333333,0.25,8.294299608857235,1.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,722.0
2770711,0,0,0,43.0,0.0,0.0,9.0,0,0.5555555555555556,0.4,0.25,0.0,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,711.0
2780123,2,2,0,47.0,0.0,0.0,8.0,0,0.375,0.3333333333333333,0.2,6.133398042996649,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
2790723,0,0,0,30.0,0.0,0.0,7.0,0,0.5714285714285714,0.25,0.3333333333333333,5.153291594497779,0.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,721.0
2830123,2,2,2,47.0,1.0,0.0,6.0,0,0.6666666666666666,0.0,0.0,0.0,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,121.0
2850723,2,2,0,52.0,0.0,0.0,6.0,0,0.5,0.3333333333333333,0.3333333333333333,5.303304908059076,1.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,721.0
2870711,2,0,2,37.0,1.0,0.0,6.0,0,0.5,0.0,0.0,5.673323267171493,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,711.0
2904111,2,2,2,78.0,0.0,0.0,8.0,0,0.375,1.0,0.6,0.0,0.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,411.0
2960711,1,1,2,43.0,0.0,0.0,10.0,1,0.5,0.2,0.2,8.006700845440367,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,711.0
2960712,2,2,0,50.0,0.0,0.0,5.0,0,0.2,1.0,0.25,7.244941546337007,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,712.0
2970711,0,0,0,65.0,1.0,0.0,2.0,0,0.5,1.0,0.0,0.0,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,711.0
2970712,0,0,0,36.0,0.0,0.0,4.0,0,0.5,0.5,0.5,5.707110264748875,1.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,712.0
2990112,2,2,0,80.0,0.0,1.0,5.0,0,0.6,0.3333333333333333,0.5,3.9318256327243257,0.0,21.568087192434263,-9.096841218540462,10.453093611215388,2.1941075218451545,Eastern,Tigray,112.0
3000112,0,0,0,42.0,0.0,0.0,6.0,0,0.5,0.3333333333333333,0.3333333333333333,6.739336627357174,1.0,21.568087192434263,-9.096841218540462,10.453093611215388,2.1941075218451545,Eastern,Tigray,112.0
3030724,2,2,0,60.0,1.0,0.0,7.0,0,0.5714285714285714,0.5,0.0,0.0,0.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,722.0
3060112,0,1,2,37.0,1.0,0.0,10.0,0,0.5,0.4,0.2,3.4339872044851463,0.0,21.568087192434263,-9.096841218540462,10.453093611215388,2.1941075218451545,Eastern,Tigray,112.0
3080711,0,0,0,50.0,0.0,1.0,8.0,1,0.375,0.6666666666666666,0.2,5.525452939131784,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,711.0
3100712,0,2,1,88.0,0.0,1.0,6.0,0,0.3333333333333333,0.5,0.25,8.006700845440367,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,712.0
3120112,1,1,0,50.0,1.0,0.0,4.0,0,0.75,0.3333333333333333,0.0,6.68586094706836,1.0,21.568087192434263,-9.096841218540462,10.453093611215388,2.1941075218451545,Eastern,Tigray,112.0
3190112,1,1,0,63.0,0.0,1.0,5.0,0,0.4,1.0,0.3333333333333333,5.303304908059076,0.0,21.568087192434263,-9.096841218540462,10.453093611215388,2.1941075218451545,Eastern,Tigray,112.0
3200711,2,1,2,60.0,0.0,0.0,11.0,0,0.5454545454545454,0.1666666666666666,0.2,7.313886831633462,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,711.0
3204112,2,2,0,50.0,0.0,1.0,10.0,0,0.6,0.3333333333333333,0.25,0.0,1.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,412.0
3230112,2,2,2,74.0,0.0,0.0,9.0,0,0.4444444444444444,0.25,0.2,0.0,0.0,21.568087192434263,-9.096841218540462,10.453093611215388,2.1941075218451545,Eastern,Tigray,112.0
3230723,0,0,0,60.0,0.0,0.0,6.0,0,0.3333333333333333,0.5,0.5,0.0,0.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,721.0
3240712,2,2,0,45.0,0.0,0.0,6.0,0,0.3333333333333333,0.5,0.25,5.303304908059076,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,712.0
3260711,1,1,0,70.0,0.0,0.0,11.0,0,0.3636363636363636,0.25,0.4285714285714285,0.0,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,711.0
3270724,2,2,0,41.0,0.0,0.0,8.0,0,0.625,0.2,0.3333333333333333,0.0,1.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,722.0
3300712,0,0,0,40.0,0.0,0.0,6.0,1,0.5,0.3333333333333333,0.3333333333333333,0.0,1.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,712.0
3304222,1,1,0,65.0,1.0,0.0,6.0,0,0.6666666666666666,0.5,0.5,0.0,1.0,10.82193004126784,-10.041669097613656,-5.10283144680966,-3.9297380403708218,Arsi,Oromia,422.0
3310723,1,1,0,60.0,1.0,0.0,7.0,0,0.4285714285714285,0.3333333333333333,0.0,0.0,0.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,721.0
3330711,2,0,2,45.0,0.0,0.0,9.0,1,0.5555555555555556,0.4,0.25,7.313886831633462,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,711.0
3330723,0,1,2,42.0,0.0,0.0,8.0,0,0.375,0.3333333333333333,0.2,6.2166061010848646,1.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,721.0
3340112,1,1,0,37.0,1.0,0.0,6.0,0,0.8333333333333334,0.2,0.0,0.0,0.0,21.568087192434263,-9.096841218540462,10.453093611215388,2.1941075218451545,Eastern,Tigray,112.0
3400111,1,1,0,50.0,1.0,1.0,5.0,0,0.4,0.5,0.0,6.90875477931522,1.0,21.568087192434263,-9.096841218540462,10.453093611215388,2.1941075218451545,Eastern,Tigray,111.0
3410711,0,0,0,60.0,1.0,0.0,1.0,0,1.0,1.0,0.0,5.707110264748875,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,711.0
3430112,0,1,2,45.0,1.0,0.0,7.0,0,0.5714285714285714,0.25,0.0,0.0,0.0,21.568087192434263,-9.096841218540462,10.453093611215388,2.1941075218451545,Eastern,Tigray,112.0
3450711,2,1,2,48.0,0.0,0.0,10.0,0,0.3,0.3333333333333333,0.1428571428571428,6.2166061010848646,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,711.0
3504112,1,1,0,55.0,0.0,0.0,9.0,0,0.6666666666666666,0.1666666666666666,0.3333333333333333,7.601402334583733,0.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,412.0
3510723,2,0,2,60.0,0.0,0.0,7.0,0,0.4285714285714285,0.3333333333333333,0.25,6.2166061010848646,0.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,721.0
3520712,0,0,0,44.0,0.0,0.0,11.0,0,0.5454545454545454,0.1666666666666666,0.2,6.2166061010848646,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,712.0
3540112,2,2,0,85.0,0.0,0.0,8.0,0,0.625,0.2,0.3333333333333333,4.61512051684126,0.0,21.568087192434263,-9.096841218540462,10.453093611215388,2.1941075218451545,Eastern,Tigray,112.0
3550711,0,0,0,45.0,0.0,0.0,8.0,1,0.625,0.2,0.3333333333333333,5.303304908059076,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,711.0
3560724,2,2,0,40.0,0.0,0.0,5.0,0,0.6,0.3333333333333333,0.5,4.795790545596741,0.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,722.0
3570724,0,0,0,35.0,0.0,0.0,7.0,0,0.2857142857142857,0.5,0.2,0.0,1.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,722.0
3590712,2,2,0,50.0,0.0,0.0,7.0,0,0.2857142857142857,0.5,0.4,0.0,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,712.0
3640723,2,2,0,70.0,0.0,0.0,15.0,0,0.3333333333333333,0.4,0.2,3.8918202981106265,0.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,721.0
3650112,2,0,2,60.0,1.0,0.0,3.0,0,0.6666666666666666,0.0,0.0,0.0,0.0,21.568087192434263,-9.096841218540462,10.453093611215388,2.1941075218451545,Eastern,Tigray,112.0
3680711,1,1,0,48.0,1.0,0.0,4.0,1,0.5,0.0,0.0,0.0,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,711.0
3700112,0,0,0,67.0,0.0,1.0,11.0,0,0.6363636363636364,0.4285714285714285,0.25,5.303304908059076,0.0,21.568087192434263,-9.096841218540462,10.453093611215388,2.1941075218451545,Eastern,Tigray,112.0
3704111,0,0,0,37.0,0.0,0.0,9.0,0,0.5555555555555556,0.2,0.25,5.707110264748875,1.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,411.0
3704112,1,1,0,60.0,0.0,0.0,12.0,0,0.5,0.5,0.5,0.0,1.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,412.0
3770111,1,1,0,80.0,0.0,0.0,7.0,0,0.2857142857142857,0.5,0.2,0.0,0.0,21.568087192434263,-9.096841218540462,10.453093611215388,2.1941075218451545,Eastern,Tigray,111.0
3780112,2,2,0,58.0,0.0,0.0,10.0,0,0.5,0.2,0.2,0.0,1.0,21.568087192434263,-9.096841218540462,10.453093611215388,2.1941075218451545,Eastern,Tigray,112.0
3780711,2,0,2,60.0,0.0,0.0,6.0,0,0.5,0.3333333333333333,0.3333333333333333,8.517393171418904,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,711.0
3790712,2,2,2,80.0,0.0,0.0,13.0,0,0.2307692307692307,0.6666666666666666,0.7,0.0,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,712.0
3790723,1,1,0,40.0,0.0,0.0,7.0,0,0.2857142857142857,0.5,0.2,4.59511985013459,0.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,721.0
3804112,0,0,0,65.0,0.0,0.0,3.0,0,0.3333333333333333,1.0,0.5,4.61512051684126,0.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,412.0
3830712,0,0,0,30.0,0.0,0.0,9.0,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,5.303304908059076,1.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,712.0
3830724,2,2,1,50.0,0.0,0.0,8.0,0,0.5,0.25,0.5,5.564520407322694,0.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,722.0
3900112,2,2,0,68.0,0.0,0.0,7.0,0,0.4285714285714285,0.3333333333333333,1.0,0.0,0.0,21.568087192434263,-9.096841218540462,10.453093611215388,2.1941075218451545,Eastern,Tigray,112.0
3904112,0,0,0,55.0,0.0,0.0,9.0,0,0.3333333333333333,0.3333333333333333,0.1666666666666666,9.39274525863144,0.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,412.0
3920712,1,1,0,45.0,0.0,0.0,10.0,0,0.6,0.1666666666666666,0.5,0.0,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,712.0
3940711,1,1,0,50.0,0.0,0.0,8.0,1,0.5,0.25,0.25,6.2166061010848646,0.0,1.6270690844692552,-17.07264516190444,8.597266447163598,-0.8605195714862646,Guraghe,SNNP,711.0
3940723,2,2,0,70.0,0.0,0.0,10.0,0,0.6,0.3333333333333333,0.75,0.0,0.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,721.0
3950124,0,0,0,65.0,0.0,0.0,5.0,0,0.8,0.25,1.0,0.0,0.0,19.86316969076825,-8.323467724734307,4.904928000753511,-0.4695815644088554,Southern,Tigray,122.0
3990723,0,0,0,50.0,1.0,0.0,5.0,0,0.4,0.5,0.0,0.0,1.0,3.504905637228376,-20.47933087202471,-10.236953926753436,-0.4977364959541006,Wolayita,SNNP,721.0
4004111,0,0,0,38.0,0.0,0.0,7.0,0,0.7142857142857143,0.2,0.5,5.303304908059076,0.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,411.0
4004112,0,0,0,25.0,0.0,1.0,5.0,0,0.6,0.3333333333333333,0.5,6.2166061010848646,0.0,12.227367040390092,-7.4383798478822705,-2.206288079046452,0.7659950920900087,East Shewa,Oromia,412.0
4030101,0,0,0,50.0,0.0,0.0,6.0,0,0.5,0.3333333333333333,0.3333333333333333,8.699681400989514,1.0,3.923659034320672,-1.6024774897055174,1.3519842247957,2.6493014258973773,East Hararge,Amhara,311.0
